vendor_id,name,location,product,reliability_score,avg_price_quintal
V3419,FarmDirect,Punjab,Potato,4.38,1146.95
V5276,FarmDirect,Maharashtra,Potato,3.84,1221.11
V7129,Unknown,Karnataka,Soybean,4.01,1233.42
V5157,Unknown,Karnataka,Maize,2.38,1334.75
V7330,Unknown,Maharashtra,Maize,3.76,1374.37
V2380,Unknown,Punjab,Rice,4.0,1388.72
V7662,Krishna Traders,UP,Wheat,2.38,1123.78
V4944,FarmDirect,Unknownx,Rice,4.78,1250.82
V1239,Unknown,UP,Potato,3.98,1023.69
V8825,Krishna Traders,Karnatakax,Rice,4.01,993.93
V8069,GreenHarvest,Punjab,Potato,2.15,1374.27
V8536,Unknown,UP,Wheat,4.0,1377.04
V5810,Unknown,UP,Potato,3.56,1107.96
V2020,AgroSupply,Punjab,Maize,3.94,974.2
V6313,AgroSupply,Karnataka,Rice,3.89,947.72
V2198,FarmDirect,Maharashtra,Maize,3.69,1144.28
V4813,GreenHarvest,Unknown,Wheat,3.82,1278.55
V8739,GreenHarvest,Haryana,Rice,4.11,1053.97
V8188,FarmDirect,Haryana,Potato,4.86,1325.5
V2127,GreenHarvest,Punjab,Maize,4.14,1382.88
V1327,Krishna Traders,Unknown,Rice,3.89,1172.72
V4833,GreenHarvest,Haryana,Rice,3.99,1116.79
V9264,GreenHarvest,UP,Soybean,3.73,1321.43
V8461,Krishna Traders,Punjab,Soybean,2.63,991.63
V9636,FarmDirect,UPx,Maize,3.62,1481.13
V7717,FarmDirect,Punjabx,Potato,3.38,1217.08
V4954,FarmDirect,Karnataka,Potato,4.19,1254.39
V2670,FarmDirect,Haryana,Potato,4.99,1437.09
V4442,AgroSupply,Maharashtra,Maize,4.09,1218.46
V4021,FarmDirect,Unknown,Wheat,2.71,1079.26
V7902,GreenHarvest,UP,Maize,5.06,1514.86
V8346,AgroSupply,Unknown,Potatox,3.99,1089.25
V8481,Unknown,Punjab,Potato,4.79,983.8
V6169x,Unknown,Haryana,Wheat,4.86,1463.03
V1273,FarmDirect,Unknown,Maize,3.8,1227.51
V6053,AgroSupply,UP,Potato,3.46,1323.26
V5450,FarmDirect,UP,Wheat,4.1,1356.55
V7196,Krishna Traders,Karnataka,Rice,4.46,1337.42
V2397,Unknown,Maharashtra,Rice,3.97,1226.83
V2321,Krishna Traders,Haryana,Rice,3.32,1250.09
V3004,Krishna Traders,Haryana,Wheat,3.89,1060.3
V1111,GreenHarvest,Maharashtra,Rice,4.16,1245.27
V4008,GreenHarvest,Punjab,Soybean,3.74,1437.27
V2705,Krishna Traders,UPx,Maize,3.69,1395.9
V1212,AgroSupply,UP,Soybean,3.99,1258.9
V6049,GreenHarvest,Unknown,Wheat,4.01,1091.69
V5262,GreenHarvest,Maharashtra,Soybean,4.01,1340.94
V3646,GreenHarvest,Maharashtra,Potato,2.54,1112.44
V4658,GreenHarvest,Karnataka,Soybean,4.84,1250.59
V9195x,Unknown,Karnataka,Potato,3.89,1191.04
V6466,AgroSupply,Maharashtra,Rice,2.34,1344.8
V8220,AgroSupply,Maharashtra,Wheat,3.74,1507.27
V3209,GreenHarvest,Punjab,Soybean,3.81,1365.23
V1556,FarmDirect,Karnataka,Wheat,3.89,1072.11
V8520,AgroSupply,Punjabx,Rice,2.29,1117.35
V4086,Unknown,Haryanax,Maize,4.29,1005.86
V3187,Unknownx,Punjab,Soybean,2.23,874.29
V6851,Krishna Traders,Punjab,Soybean,3.86,1221.52
V3444,AgroSupply,Maharashtra,Potato,3.56,1101.69
V6048,Krishna Traders,Punjab,Wheat,4.15,989.0
V8221,Unknown,Karnataka,Soybean,4.59,1283.77
V1079,GreenHarvest,Karnataka,Soybean,4.07,1359.12
V3482,GreenHarvest,Karnataka,Rice,2.42,1217.93
V9681,GreenHarvest,Unknown,Wheat,3.41,1171.37
V9178,FarmDirect,Unknown,Rice,4.03,989.26
V3314,GreenHarvest,Maharashtra,Soybean,3.94,1529.92
V9732,Krishna Traders,Haryana,Rice,3.37,1185.14
V5877,Unknown,Karnataka,Maize,4.85,1496.38
V5356,AgroSupply,UP,Wheat,3.5,1178.85
V7916x,FarmDirect,Karnataka,Potato,2.42,1211.65
V7832,Krishna Traders,Unknown,Soybean,3.95,1202.37
V4516,Unknown,Maharashtra,Potato,3.46,1229.86
V3942x,Unknown,Punjab,Wheat,4.93,1098.26
V1410,Krishna Traders,Unknown,Rice,3.96,1269.67
V6735,FarmDirect,Unknown,Potato,4.28,1257.18
V4580,Unknown,Unknownx,Maizex,3.54,1203.52
V1989,FarmDirect,Unknown,Maize,3.87,1050.52
V7807,GreenHarvest,Haryana,Wheat,5.05,1072.11
V5752,FarmDirect,Punjab,Soybean,2.51,1167.58
V4065,FarmDirect,Unknown,Maize,2.33,1033.17
V7836x,Krishna Traders,Unknown,Potato,3.85,1172.52
V8092,AgroSupply,UP,Wheat,4.3,1498.77
V6245x,AgroSupply,Maharashtra,Potato,3.93,1261.41
V7510,GreenHarvest,Punjab,Maize,4.95,1381.92
V7279,FarmDirect,Maharashtra,Soybean,4.54,1284.38
V4586,AgroSupply,Maharashtra,Potato,4.28,1364.5
V8062,Unknown,Maharashtra,Potato,3.98,1385.09
V7000,AgroSupply,UP,Soybean,3.29,1131.64
V2612,Krishna Traders,Punjab,Soybean,3.98,1228.9
V6402,Krishna Traders,UP,Wheat,3.76,1438.88
V6876,AgroSupply,Haryana,Wheat,5.16,1295.99
V2187,Unknown,UP,Wheat,3.75,984.4
V6040,Unknownx,UP,Wheat,4.59,1002.75
V9030,AgroSupply,Karnataka,Potato,2.66,1239.4
V8357,Krishna Traders,Maharashtra,Soybean,3.71,1325.68
V9130,Krishna Traders,Unknown,Soybean,3.51,1220.73
V4822,Unknown,UP,Wheat,4.44,1333.73
V7110,AgroSupply,Punjab,Soybean,2.52,1281.98
V3624,Unknown,Unknown,Wheat,4.01,1373.21
V8162,GreenHarvest,Punjab,Soybean,2.3,1372.31
V7284,FarmDirect,Punjab,Wheat,4.7,1420.69
V9584,GreenHarvest,Karnataka,Maize,4.29,1201.7
V2905,Unknown,Punjab,Rice,4.59,1078.41
V6236,Krishna Traders,Karnataka,Rice,3.93,1274.05
V6054,FarmDirect,Punjab,Potato,3.86,1276.07
V3519,GreenHarvest,Unknown,Wheat,4.04,1002.1
V9887,AgroSupply,Punjab,Soybean,3.25,1570.65
V1305,AgroSupply,Karnataka,Potato,4.86,1502.7
V6907,FarmDirect,Karnataka,Maize,3.69,1078.65
V8833,AgroSupply,Punjab,Rice,4.18,1033.76
V2151,Unknown,Maharashtra,Maize,2.49,1328.31
V9724,Krishna Traders,UP,Maize,4.25,1210.21
V6249,FarmDirect,Unknown,Soybean,3.77,1359.6
V1051,GreenHarvest,Punjab,Soybean,4.02,1408.78
V5853,GreenHarvest,Maharashtra,Potato,4.43,1197.18
V5248,AgroSupply,Haryana,Potato,4.07,1209.68
V9088,FarmDirect,Karnataka,Potato,2.46,1433.82
V9036,GreenHarvest,UP,Maize,2.4,1194.01
V1099,AgroSupply,Karnataka,Potato,4.26,1394.06
V1046,Unknown,Karnataka,Potato,3.93,1317.37
V2231,Krishna Traders,Unknown,Maize,2.71,1359.07
V4108,FarmDirect,Haryana,Potato,4.87,1234.26
V7578,Unknown,Karnataka,Ricex,4.31,1162.4
V2189,FarmDirect,Maharashtra,Potato,4.39,1234.83
V2600,GreenHarvest,Karnataka,Wheat,4.05,1068.97
V2335,AgroSupply,UP,Ricex,2.39,1140.29
V2433,GreenHarvest,Karnataka,Soybean,2.46,927.91
V3265,Unknown,Unknown,Potato,3.8,1257.44
V4704,Unknown,Punjab,Rice,3.81,1098.16
V7269,AgroSupply,Karnataka,Maize,2.66,1172.01
V2983,Krishna Traders,Karnataka,Wheat,4.69,996.88
V5115x,Unknown,Karnataka,Rice,3.84,1191.92
V7587,FarmDirect,Karnataka,Rice,4.0,1315.53
V1700,Unknown,Karnataka,Soybean,2.45,1423.42
V2432,Unknownx,Maharashtra,Potato,2.41,1028.55
V7760,GreenHarvest,Maharashtra,Wheat,3.13,1041.22
V8597,Unknown,Punjab,Soybean,4.53,1030.9
V8765,Unknown,Punjab,Soybean,4.96,1451.77
V1039,GreenHarvest,Unknown,Maize,3.28,1139.65
V5709,GreenHarvest,Punjab,Soybean,4.84,1095.34
V1735,Krishna Tradersx,Unknown,Ricex,2.37,1283.99
V5221,Unknown,Maharashtra,Maize,4.59,1006.8
V4836,Unknown,Punjab,Maize,4.9,1362.83
V1082x,GreenHarvest,Punjab,Soybean,3.79,1414.35
V6979,Unknown,Karnataka,Wheat,4.2,1149.0
V8455,GreenHarvest,Unknown,Rice,3.42,1321.92
V1082x,Unknown,UP,Wheat,4.74,1136.3
V4256,GreenHarvest,UPx,Wheat,2.41,1096.84
V6059,Krishna Traders,Karnataka,Maize,3.98,1273.05
V4638,Unknown,Maharashtra,Soybean,3.99,1026.2
V9019,FarmDirect,Punjab,Maize,4.26,1265.54
V7917,Unknown,Maharashtra,Rice,2.29,1304.15
V7775,GreenHarvest,Karnataka,Potato,2.44,1208.49
V2515,AgroSupply,Unknown,Maize,2.55,1303.8
V6087,Krishna Traders,Maharashtra,Maize,2.4,1189.38
V7779,AgroSupply,Karnataka,Wheat,3.66,956.24
V7297,Krishna Traders,Haryana,Maize,2.49,1332.68
V2255,FarmDirect,Unknown,Soybean,3.71,1173.19
V2513,Unknown,Maharashtra,Potato,4.71,1294.84
V7264,Unknown,Maharashtra,Maize,3.79,1326.49
V4973,AgroSupply,Punjab,Soybean,2.41,1222.91
V2984,Krishna Traders,Punjab,Rice,4.07,1168.8
V3454,GreenHarvest,Punjab,Soybean,5.2,1167.58
V9148,AgroSupply,UP,Maize,3.33,1415.93
V3660,Krishna Traders,Maharashtra,Maize,4.22,1228.73
V5345,Unknown,Maharashtra,Soybeanx,4.65,1393.6
V9689,Unknown,Punjab,Soybean,4.15,1227.44
V4104,Krishna Traders,Punjab,Soybean,4.12,1290.58
V3508,Unknown,Punjabx,Rice,3.58,952.98
V2497,Unknown,Karnataka,Potato,4.32,1193.34
V6735x,Krishna Traders,Karnataka,Wheat,3.81,1151.15
V4558,Unknown,Maharashtra,Maize,3.73,1174.55
V5827,Unknown,Haryana,Wheat,5.0,1303.85
V3078,Unknown,Unknown,Maize,4.55,1241.9
V3973,AgroSupply,Karnataka,Soybeanx,3.98,1206.37
V9264,Krishna Traders,Maharashtra,Rice,4.4,1330.65
V1888,AgroSupply,Unknown,Potato,3.19,973.41
V2687,GreenHarvest,Unknownx,Soybean,4.13,1154.46
V3008,GreenHarvest,Maharashtra,Maize,4.89,1106.76
V7922,Krishna Traders,Karnataka,Rice,4.78,1048.65
V1544,AgroSupply,Haryana,Potato,4.08,1044.08
V9593,GreenHarvest,Haryana,Maize,3.38,899.44
V2591,Krishna Traders,Haryana,Potato,4.85,1287.38
V5226,GreenHarvest,UP,Maize,3.64,1265.06
V9060,GreenHarvest,Karnataka,Maize,3.53,1402.82
V4358,Krishna Traders,Maharashtrax,Rice,3.27,1062.25
V6323,GreenHarvest,Unknown,Maize,3.78,1187.96
V1240,Unknown,Punjab,Maize,4.05,1165.14
V8633,AgroSupply,Karnataka,Maize,4.02,1009.5
V4060,Krishna Traders,Karnataka,Rice,4.54,1358.39
V9102x,Unknown,Unknown,Wheat,4.07,1331.43
V1760,FarmDirect,UP,Maize,2.54,1132.13
V5170,Krishna Traders,Punjab,Maize,3.82,1279.35
V6775,Krishna Traders,UP,Soybean,2.63,1130.2
V7467x,GreenHarvest,Unknown,Potato,3.21,1026.53
V9357,FarmDirect,Karnataka,Soybean,3.9,1172.41
V8154,Unknown,Unknown,Wheat,4.15,1414.14
V6561,GreenHarvest,Unknown,Maize,3.64,1217.5
V5826,GreenHarvest,Maharashtrax,Rice,4.14,1191.46
V2995,FarmDirect,Punjab,Soybean,4.0,1034.53
V7466,Krishna Traders,UP,Soybean,4.91,1121.41
V5612,FarmDirectx,UP,Wheat,3.47,1138.72
V6302,Unknown,Punjab,Soybean,4.12,1214.4
V8538,AgroSupply,Unknown,Wheat,3.89,1132.08
V4216,AgroSupply,UP,Wheat,3.8,1049.3
V3152,GreenHarvest,UP,Rice,3.88,1328.41
V8133x,Krishna Traders,UP,Potato,3.92,1017.64
V9549,AgroSupplyx,Karnataka,Maize,4.25,1413.39
V1555,FarmDirect,Punjab,Maize,3.89,1171.47
V3570,Krishna Traders,Maharashtra,Potato,4.0,1250.87
V9699,GreenHarvest,Punjab,Soybean,2.51,884.64
V4219,AgroSupply,UP,Rice,2.6,1173.54
V3961,Unknown,Maharashtra,Soybean,3.65,1115.36
V2835,FarmDirect,Unknown,Wheatx,4.12,1226.7
V6896,AgroSupply,Unknown,Maize,4.65,1103.91
V7494,GreenHarvest,Maharashtrax,Maize,3.9,1110.57
V9437,Unknown,UP,Maize,2.45,1136.72
V5095,Krishna Traders,Karnataka,Maizex,4.07,1278.57
V2334,Krishna Traders,UP,Wheat,3.38,1124.48
V8432,GreenHarvest,UP,Rice,2.59,1341.47
V2611,Unknown,Haryana,Rice,3.88,1177.72
V1828,FarmDirect,UP,Maize,3.79,1338.56
V6727,Krishna Traders,UP,Soybean,4.01,1209.56
V6513,Unknown,Karnataka,Maize,2.32,1218.65
V1106,GreenHarvest,Haryana,Rice,3.49,1373.2
V3875,FarmDirect,Haryana,Wheat,3.58,1119.59
V2596,FarmDirectx,Unknown,Maize,3.78,1329.73
V2372,FarmDirect,Karnataka,Wheat,4.15,1196.86
V3388x,GreenHarvest,UP,Maize,4.9,1439.08
V2422,AgroSupplyx,Maharashtra,Potato,3.54,1360.98
V4034,Unknown,Punjab,Potato,2.73,917.77
V4135,Unknown,UP,Rice,3.75,1106.87
V1439,GreenHarvest,Punjab,Wheat,4.19,1146.29
V2904,GreenHarvest,UP,Rice,3.78,1160.3
V1652,AgroSupply,Punjab,Soybean,4.92,1368.98
V2219,Unknown,UP,Soybean,4.57,986.92
V9235,Krishna Traders,Punjab,Maize,3.85,1259.65
V4647,FarmDirect,UP,Soybean,4.05,1084.18
V3017,Krishna Traders,Karnataka,Potato,3.96,1315.04
V5464,Unknownx,Maharashtra,Maize,3.93,1032.86
V3577,AgroSupplyx,Punjab,Soybean,2.42,1231.71
V1732,Krishna Traders,Haryana,Potato,4.1,1467.62
V7607,FarmDirect,Karnataka,Soybean,4.45,1196.09
V9284,GreenHarvest,Punjab,Soybean,4.75,1055.5
V5181,AgroSupply,Haryana,Rice,3.93,1152.39
V1881,Krishna Traders,Karnataka,Potato,3.66,1512.26
V5204,Krishna Traders,Maharashtra,Wheat,3.88,1508.61
V6115,GreenHarvest,Karnatakax,Soybean,4.71,1025.32
V3272,AgroSupply,Maharashtra,Soybean,4.77,1025.3
V2548,GreenHarvest,Maharashtra,Soybean,3.8,1298.22
V8599,Unknown,Punjab,Wheat,4.55,1431.75
V5893,GreenHarvest,Punjab,Soybean,3.17,1447.62
V5038,FarmDirect,Punjab,Rice,4.83,1140.8
V4467,Krishna Traders,Haryana,Rice,2.64,1202.84
V6430,Unknown,Punjab,Maize,3.45,1105.63
V5877,Unknown,Punjab,Potato,5.02,1288.74
V6319,Krishna Traders,UPx,Rice,3.64,1068.66
V7769,FarmDirect,Unknown,Wheat,4.19,1483.17
V1542,Krishna Traders,Karnataka,Soybean,5.0,1158.36
V3861x,GreenHarvestx,UP,Potato,2.5,1213.93
V4854,Krishna Traders,UP,Wheat,4.35,1064.68
V4643x,GreenHarvest,Punjab,Potato,3.98,1205.24
V8240x,Krishna Traders,Punjab,Rice,3.72,1184.02
V2744,GreenHarvest,Karnataka,Potato,4.84,1323.79
V6927,GreenHarvest,Maharashtra,Soybean,4.77,1183.45
V1143,Unknown,UP,Soybean,2.43,1061.67
V1406,Unknown,Karnataka,Wheat,3.55,1299.36
V4109,Unknown,Unknown,Soybean,2.47,1440.91
V8713,Krishna Traders,Maharashtra,Potato,2.45,1228.45
V6458,Krishna Traders,Karnataka,Wheat,3.88,1169.76
V8804,Krishna Traders,Unknown,Wheat,4.61,1438.96
V2339,GreenHarvest,Karnatakax,Soybean,3.33,1085.05
V5682,AgroSupply,Punjab,Potato,4.01,1299.63
V4702,AgroSupply,Haryana,Soybeanx,3.62,1329.54
V7940,Krishna Traders,UP,Wheat,2.35,1021.72
V8928,Unknown,Karnataka,Potato,4.18,1248.07
V8688,Krishna Traders,Maharashtra,Potato,3.88,1138.21
V6212,FarmDirect,Karnataka,Potato,4.89,1058.45
V7565,Krishna Traders,UP,Rice,2.34,1042.39
V1098,Unknown,Punjab,Soybean,5.25,1175.58
V7292,AgroSupply,Unknown,Maize,4.2,1512.7
V8335,FarmDirect,Haryana,Maize,3.81,951.37
V5489,FarmDirect,Unknown,Soybean,3.75,1102.6
V5904,GreenHarvest,Haryana,Maize,4.04,1411.68
V7383,GreenHarvest,UP,Maize,3.86,1365.14
V1486,Unknown,Karnataka,Wheat,3.74,1159.44
V1264,GreenHarvest,Karnataka,Potato,5.29,1263.25
V1811,Unknown,Maharashtra,Soybean,3.84,1131.26
V4457,GreenHarvest,Maharashtra,Wheat,3.75,1267.85
V8892,FarmDirectx,Unknown,Wheat,4.01,1232.02
V7725,Unknown,Karnataka,Maize,4.3,1029.2
V6527,Krishna Traders,Maharashtra,Potatox,4.77,1184.61
V5980,Krishna Traders,Karnataka,Potato,4.43,1429.84
V9736,Krishna Traders,Karnataka,Soybean,3.87,1273.12
V9628,Krishna Traders,UP,Wheat,3.96,1381.76
V9869,Krishna Traders,Punjab,Wheat,3.01,935.63
V4786,AgroSupplyx,Karnatakax,Potato,3.66,1387.76
V1009,GreenHarvest,Maharashtra,Wheat,3.62,1162.06
V3188,Unknown,Haryana,Wheat,4.1,1385.85
V4047,FarmDirect,Karnataka,Potato,3.45,1105.55
V2366,GreenHarvest,Maharashtra,Maize,3.71,1211.01
V3219,Krishna Traders,Maharashtra,Potato,4.02,1285.8
V1507,Krishna Traders,UP,Wheat,3.92,1164.52
V9255,Unknown,Maharashtra,Soybean,3.98,1212.54
V8678,FarmDirectx,Karnataka,Potato,4.72,1238.28
V4659,GreenHarvest,Maharashtra,Wheat,2.4,1358.51
V7127,GreenHarvest,Maharashtra,Rice,3.93,955.34
V5607,FarmDirect,UP,Wheat,3.93,1274.78
V4632,GreenHarvest,Karnataka,Potato,4.69,1185.94
V5071,Krishna Traders,Haryana,Ricex,4.14,1340.58
V6984,Krishna Traders,Maharashtra,Maize,3.59,1044.3
V6364,GreenHarvest,Unknown,Wheatx,4.18,1303.75
V3225,GreenHarvest,Haryana,Maize,3.5,1180.71
V4244,AgroSupply,UP,Soybean,3.86,1247.67
V8554,Unknown,Maharashtra,Soybean,2.5,1224.0
V2462x,Unknownx,Maharashtra,Wheatx,4.75,996.98
V6283,GreenHarvest,Haryana,Rice,4.07,1189.61
V1994,Unknown,UPx,Soybean,3.74,1339.04
V9200,GreenHarvest,Unknown,Soybean,3.51,1144.9
V8206,Krishna Traders,Karnataka,Soybean,3.72,1225.79
V7847,GreenHarvest,Unknownx,Wheat,2.7,1331.56
V6603,Unknown,Haryana,Potato,4.36,1365.84
V8032,FarmDirect,Haryana,Soybean,4.09,1242.18
V3444,Krishna Traders,Punjab,Rice,3.54,948.11
V3365,Krishna Traders,Haryana,Rice,2.52,1225.25
V3275,GreenHarvest,Unknownx,Wheat,4.74,1094.07
V8070,AgroSupply,Punjab,Rice,5.02,1013.12
V4988,AgroSupply,UPx,Wheat,3.77,1051.55
V5163,AgroSupply,Punjab,Maize,3.89,990.34
V3433,FarmDirect,Punjab,Rice,3.59,1240.33
V1458,AgroSupply,Haryana,Soybean,2.38,966.1
V5116x,GreenHarvest,Karnataka,Potato,2.58,1090.56
V7621,AgroSupply,UP,Wheat,5.01,1243.93
V3430,FarmDirect,Karnataka,Soybean,3.52,1423.47
V5168,Krishna Traders,Haryana,Soybean,3.44,1056.03
V2409,FarmDirectx,UP,Rice,2.4,1402.21
V9167,GreenHarvest,Maharashtra,Rice,4.54,1279.61
V2621,AgroSupply,Punjabx,Maize,2.52,1404.54
V1434,AgroSupply,Karnataka,Potato,4.2,1224.98
V9897,Krishna Traders,Maharashtra,Soybean,3.75,1351.65
V2916,GreenHarvest,Haryana,Rice,4.52,1249.02
V4218x,Unknownx,Maharashtra,Soybean,3.71,1359.61
V1098,FarmDirect,Haryana,Wheat,3.86,1186.69
V6857,GreenHarvest,Haryana,Wheat,3.99,1084.68
V3036,AgroSupply,UPx,Rice,3.48,1036.21
V3839,Unknown,Haryana,Potato,4.09,1176.35
V3087,FarmDirect,Haryana,Wheatx,4.76,1155.61
V9536,Unknown,Maharashtra,Potato,3.58,1184.62
V3191,AgroSupplyx,Karnataka,Wheat,3.89,1342.75
V8156,GreenHarvest,UPx,Rice,4.36,1390.08
V3137,GreenHarvest,Karnataka,Potato,3.85,973.98
V6748,Krishna Traders,Punjab,Soybean,3.71,1581.56
V7040,Krishna Traders,Karnataka,Potato,3.56,1130.84
V3558,Krishna Traders,Karnataka,Wheat,4.15,1312.56
V3446,Unknown,Unknown,Maize,4.25,1283.94
V7785,Krishna Traders,Karnataka,Wheat,2.64,1282.27
V8341,GreenHarvest,Maharashtra,Rice,5.14,988.63
V5170,GreenHarvest,UP,Wheat,3.85,1529.82
V3158,AgroSupply,Unknownx,Wheat,3.9,1288.63
V4291,AgroSupply,Punjab,Soybean,2.98,1416.18
V1790x,Krishna Traders,Karnataka,Potato,3.72,1435.28
V7200,GreenHarvest,Haryana,Maize,3.53,1212.93
V7901,AgroSupply,Unknown,Potato,4.55,1372.99
V6032,FarmDirect,Haryana,Potato,2.37,1202.09
V6813,Krishna Traders,UP,Wheat,4.1,1241.89
V5203,AgroSupply,Haryana,Wheat,3.67,1152.07
V7995,Krishna Traders,Haryana,Maize,4.32,1462.47
V4358,FarmDirect,UP,Maize,4.26,1002.2
V2801,Unknown,Karnataka,Maize,4.91,1411.32
V1138,AgroSupply,Unknown,Potato,2.43,1146.18
V4768,AgroSupply,Maharashtra,Rice,4.21,1389.25
V1734,AgroSupply,Haryana,Soybean,2.4,1321.59
V7841,AgroSupply,Karnataka,Maize,3.37,1195.28
V3799,FarmDirect,Unknown,Rice,3.71,1390.62
V3770,FarmDirect,Punjab,Rice,3.76,994.95
V3676,Unknown,Karnataka,Wheat,3.85,1062.27
V4282,FarmDirect,Maharashtra,Wheat,4.08,1255.87
V1605,AgroSupply,UP,Soybean,3.71,1459.1
V9108,Krishna Traders,Karnataka,Potato,2.42,1450.71
V5303,Krishna Traders,Unknown,Maize,3.44,1328.08
V9583,FarmDirect,Maharashtra,Maize,4.58,1418.61
V6747,GreenHarvest,UP,Wheat,2.46,1124.64
V2044,Krishna Traders,Maharashtra,Potato,2.41,1479.94
V7285,Krishna Traders,Punjab,Wheat,2.66,1246.76
V3916,GreenHarvest,Unknown,Rice,4.14,1168.66
V1683,GreenHarvest,Haryana,Rice,2.46,1032.77
V6297,AgroSupply,Punjabx,Soybean,4.72,1334.36
V1040,FarmDirect,Punjab,Soybean,3.62,1533.15
V5587,FarmDirect,Unknown,Rice,3.86,1145.73
V3788,GreenHarvest,Punjab,Maize,3.79,1150.6
V4799x,GreenHarvest,Punjab,Rice,3.6,1181.62
V9891,FarmDirect,UP,Rice,3.18,1096.57
V3343,FarmDirect,Karnataka,Maize,3.66,1242.94
V4846,Unknown,Haryana,Potato,3.95,1371.97
V1722,AgroSupply,Karnataka,Wheat,3.29,1013.22
V1618,GreenHarvest,Unknown,Potato,3.67,1280.99
V2183x,GreenHarvest,Haryana,Soybean,2.43,1338.12
V2963,AgroSupply,Maharashtra,Rice,3.79,1156.33
V7378,AgroSupply,Punjab,Soybean,3.57,1224.97
V7633,FarmDirect,Maharashtra,Potatox,4.09,1274.06
V2865,GreenHarvest,Haryanax,Wheat,3.97,1405.78
V8010,Unknown,Punjab,Soybeanx,3.95,1375.31
V8310,FarmDirect,Punjab,Soybean,4.03,1148.71
V1783,GreenHarvest,UP,Maize,5.01,1311.81
V9278,GreenHarvest,Maharashtrax,Soybean,3.34,1096.88
V5629,AgroSupply,Unknown,Wheat,4.08,1046.27
V2832,FarmDirect,Maharashtra,Potato,2.56,1311.88
V1195,FarmDirect,Maharashtra,Potatox,4.02,919.83
V1098,GreenHarvest,Unknown,Maize,3.97,1158.48
V2942,FarmDirect,Unknown,Wheat,3.91,999.11
V3499,Unknownx,Punjab,Soybean,5.08,1299.47
V6162,AgroSupply,Karnataka,Soybean,3.8,1019.75
V3626,Unknown,Haryana,Rice,3.75,1386.53
V9942,AgroSupply,UP,Soybean,4.59,1092.92
V7963,Krishna Traders,Karnataka,Maize,2.45,1233.77
V8956,Unknown,Unknown,Soybeanx,4.01,1431.81
V9697,AgroSupply,Karnataka,Wheat,3.46,1402.79
V7158,Unknown,Maharashtra,Potato,4.94,1266.33
V6546,Krishna Traders,Haryana,Soybean,3.53,1051.53
V9521,AgroSupply,Karnataka,Potato,2.37,1119.05
V9857,AgroSupply,Haryana,Maize,3.35,1399.38
V3550,GreenHarvest,Unknownx,Soybean,4.05,1205.26
V9851,GreenHarvest,Maharashtra,Wheat,2.44,1436.3
V2932,GreenHarvest,Haryana,Soybean,3.78,1217.8
V9465,FarmDirect,Karnataka,Soybean,3.55,1299.38
V4561x,AgroSupply,Maharashtra,Potato,4.98,1124.21
V9880,Krishna Traders,Punjab,Maize,3.71,1078.91
V2142,AgroSupply,UP,Rice,3.72,1403.81
V8654,Unknown,Karnataka,Rice,4.11,1190.07
V3931,FarmDirect,UP,Potato,4.8,1001.52
V1564,AgroSupply,Karnataka,Soybean,2.34,1000.15
V2646,AgroSupply,Haryana,Soybean,4.89,1177.67
V2710,FarmDirect,Maharashtra,Soybean,3.91,1143.57
V5444,Krishna Traders,Unknown,Wheat,4.77,1194.56
V7842,Krishna Traders,Karnataka,Wheat,3.73,1103.05
V1684,FarmDirect,Unknown,Maize,5.05,1008.56
V8882,Krishna Traders,Haryana,Wheat,5.06,1166.61
V3318,AgroSupply,Punjab,Soybean,3.99,1257.68
V8353,GreenHarvest,Punjab,Wheat,2.54,1081.25
V1789,AgroSupply,Maharashtra,Potato,2.4,953.67
V8624x,FarmDirect,Unknown,Maize,4.01,1296.84
V9534,FarmDirect,Maharashtra,Wheat,4.06,1311.11
V1313,Unknown,Maharashtrax,Wheat,3.96,1395.84
V9443,Krishna Traders,Haryana,Rice,4.06,1462.53
V4223,AgroSupply,Haryana,Wheat,3.79,1392.59
V7485,Krishna Traders,Unknown,Rice,3.77,1453.99
V5694,GreenHarvest,Maharashtra,Soybean,2.41,1551.75
V2327,Krishna Traders,Karnataka,Rice,2.58,1454.51
V5652,GreenHarvest,UP,Potato,3.87,1378.86
V5452,Unknown,UP,Potato,3.94,1126.74
V7394,Unknown,Karnataka,Potato,4.28,1048.62
V6575,AgroSupply,Punjab,Soybean,3.9,1303.16
V4828,Unknown,Unknown,Wheatx,3.8,1240.25
V2985,Krishna Traders,Punjab,Wheat,4.16,1203.85
V6880,AgroSupply,Haryana,Wheat,3.78,940.34
V4203,FarmDirect,Karnataka,Potato,3.76,1250.23
V4622,GreenHarvest,Unknown,Wheat,4.5,928.52
V8129,FarmDirect,Maharashtra,Potato,3.85,1230.04
V4537,Unknown,UP,Soybean,3.91,1260.18
V1323,Krishna Traders,Maharashtra,Potato,4.43,1209.76
V6470,GreenHarvest,UP,Rice,5.06,962.66
V7187,AgroSupply,Maharashtra,Soybean,3.32,1147.62
V5491,FarmDirect,Punjab,Potato,4.09,1023.3
V7533,Unknownx,Haryana,Soybean,2.45,1172.46
V2919,Krishna Traders,Punjab,Rice,4.02,1037.1
V4951,Unknown,Unknown,Potato,4.04,1237.57
V5390,GreenHarvest,UPx,Potato,3.93,1191.49
V8445,Unknown,Unknown,Potato,3.9,1465.34
